ad_id,time,age,gender,area,status,education,consuptionAbility,device,work,connectionType,behavior
208864,2019-02-20 05:47:29,31,,,,,,,,,
208878,2019-02-23 05:37:52,,,1,,,,,,,
208903,2019-03-10 07:07:41,31,,,,,,,,,
208930,2019-01-25 17:13:12,,,1,,,,,,,
208932,2019-03-06 16:12:27,34,,1,2,,,,,,
208959,2019-02-28 11:06:29,,,,,,,,,,
208972,2018-12-30 05:37:14,31,,,,,,,,,
208977,2019-03-08 05:40:46,31,,,,,,,,,
209002,2018-12-23 11:52:47,31,,,,,,,,,
209003,2017-03-15 14:38:00,9,1,,,,,,,,
209014,2019-03-13 05:37:49,31,,,,,,,,,
209037,2019-03-06 17:52:32,,,,,,,,,,
209070,2019-03-03 05:36:21,,,1,,,,,,,
209095,2019-03-19 21:21:51,,,,,,,,,,2
209105,2019-02-28 05:36:55,,,1,,,,,,,
209148,2018-01-06 01:24:39,,,1,,,,,,,
209171,2018-10-25 04:43:03,,,1,,,,,,,
209203,2018-01-26 00:48:48,,,,,,,,,,
209252,2019-02-25 07:02:53,31,,,,,,,,,
209264,2016-08-15 15:01:23,,,,,,,,,,
209288,2019-03-12 19:52:09,,,1,,,,,,,
209303,2019-02-16 05:38:58,,,1,,,,,,,
209309,2019-02-27 22:03:58,,,,,,,,,,
209316,2019-03-05 11:52:42,,,1,,,,,,,
209349,2018-11-03 04:31:35,,,1,,,,,,,
209370,2019-02-27 07:22:11,31,,,,,,,,,
209395,2019-03-19 18:52:22,,,1,,,,,,,
209404,2019-02-25 16:51:56,,,,,,,,,,
209447,2018-11-14 15:07:24,31,,,,,,,,,
209484,2019-02-28 11:52:22,,,1,,,,,,,
209507,2018-10-29 04:38:31,,,1,,,,,,,
209629,2019-02-19 05:33:39,,,1,,,,,,,
209652,2019-01-02 05:34:28,,,1,,,,,,,
209657,2018-06-19 14:50:09,,,1,,,,,,,
209708,2019-01-11 05:35:46,,,1,,,,,,,
209731,2019-03-16 05:42:05,,,1,,,,,,,
209748,2019-03-19 15:02:28,31,,,,,,,,,
209765,2019-03-05 12:21:52,,,,,,,,,,
209781,2019-03-01 18:01:53,,,,,,,,,,
209793,2019-03-05 15:54:44,20,,,,,,,,,22
209814,2018-10-25 04:31:43,,,1,,,,,,,
209868,2018-04-01 09:00:01,,,1,,,,,,,
209872,2018-10-24 14:18:22,,,1,,,,,,,
209901,2019-02-21 05:35:59,34,,1,2,,,,,,
209908,2019-03-03 10:21:00,19,1,2,,,,,,,
209916,2019-03-06 10:16:47,51,,132,,,,,,,
209926,2018-01-03 13:06:48,,,1,,,,,,,
209969,2019-03-06 10:21:52,19,1,4,,,,,,,31
209974,2018-12-03 18:47:14,32,,32,,,,,,2,4
210000,2019-03-16 22:02:35,,,,,,,,,,
210004,2019-01-16 13:54:21,,,1,,,,,,,
210009,2019-03-13 12:00:25,25,,60,,,,,,,33
210016,2019-02-18 10:52:18,,,1,,,,,,,
210025,2019-02-20 07:02:56,,,1,,,,,,,
210036,2018-08-09 04:32:42,,,1,,,,,,,
210097,2019-02-22 10:48:09,,,,,,,,,,
210122,2019-02-21 10:36:20,,,,,,,,,,
210133,2019-03-16 12:33:14,,,1,,,,,,,
210146,2019-03-15 13:14:33,,,,,,,,,,
210172,2018-10-09 14:41:58,,,1,,,,,,,
210174,2018-01-12 15:25:34,,,,,,,,,,
210192,2016-08-04 14:35:40,,,,,,,,,,
210203,2018-08-22 12:04:39,,,1,,,,,,,
210204,2019-02-17 14:42:17,,,1,,,,,,,
210226,2019-03-11 05:38:50,,,1,,,,,,,
210229,2018-12-19 04:44:25,31,,,,,,,,,
210234,2019-03-15 15:51:52,24,1,46,4,,,,,2,
210240,2019-03-02 09:35:07,47,,1,,,,,,3,10
210252,2019-03-08 15:37:03,24,,2,,3,,,,,
210254,2018-11-10 04:30:33,31,,,,,,,,,
210263,2018-11-15 04:35:28,,,1,,,,,,,
210275,2019-02-16 05:36:32,31,,,,,,,,,
210284,2019-02-20 07:02:58,31,,,,,,,,,
210311,2019-02-16 05:36:48,31,,,,,,,,,
210326,2018-11-01 04:41:46,31,,,,,,,,,
210366,2019-01-31 05:33:28,,,1,,,,,,,
210378,2018-12-19 04:55:29,31,,,,,,,,,
210397,2019-02-28 05:35:00,,,1,,,,,,,
210493,2019-02-23 07:03:34,,,1,,,,,,,
210499,2018-01-05 14:48:17,,,1,,,,,,,
210501,2018-02-27 10:54:12,,,,,,,,,,
210525,2019-03-15 19:41:23,976,1,81,,5,,,,,
210531,2019-03-18 16:16:14,974,,64,,,,,,,445
210533,2018-12-20 18:03:07,,,1,,,,,,,
210604,2019-03-06 19:54:58,25,,54,,,,,,,9
210619,2019-02-13 17:13:26,,,1,,,,,,,
210641,2019-01-04 13:41:49,31,,,,,,,,,
210678,2019-02-18 05:33:47,34,,1,2,,,,,,
210708,2019-03-04 12:52:46,31,,,,,,,,,
210725,2019-02-19 16:40:55,976,,6,,,,,,,
210736,2019-03-07 18:52:30,,,,,,,,,,
210740,2019-02-27 17:51:49,,,,,,,,,,
210811,2019-03-07 05:39:34,,,1,,,,,,,
210839,2019-03-06 12:00:45,,,1,,,,,,,
210846,2019-01-11 05:34:45,,,1,,,,,,,
210858,2019-03-06 18:41:41,27,1,32,,,,,,,
210866,2018-01-22 11:00:45,,,,,,,,,,
210876,2018-11-08 04:44:34,31,,,,,,,,,
210899,2019-03-18 15:31:11,31,,,,,,,,,22
210916,2019-03-04 20:02:28,,,1,,,,,,,
210928,2017-07-30 17:43:27,,,,,,,,,,
210941,2019-02-14 18:31:39,,,1,,,,,,,
210991,2018-08-07 15:10:12,,,1,,,,,,,
211007,2019-02-17 14:41:54,,,1,,,,,,,
211013,2019-03-01 10:42:12,31,,,,,,,,,
211049,2019-03-07 16:43:00,976,,5,,,,,,,
211083,2018-01-03 13:03:14,,,1,,,,,,,
211094,2019-02-28 07:03:18,31,,,,,,,,,
211105,2019-03-11 21:52:05,,,,,,,,,,
211121,2019-03-18 05:37:26,,,1,,,,,,,
211185,2019-03-16 05:40:44,,,1,,,,,,,
211187,2018-08-10 04:34:42,,,1,,,,,,,
211201,2019-03-15 15:22:47,,,1,,,,,,,
211204,2018-10-27 04:39:24,,,1,,,,,,,
211218,2019-02-26 09:32:17,,,1,,,,,,,
211232,2019-02-12 15:19:05,25,1,30,,,,,,,17
211241,2019-03-15 05:46:18,31,,,,,,,,,
211250,2019-03-01 15:51:57,,,1,,,,,,,
211260,2018-12-18 20:50:47,31,,,,,,,,,
211327,2019-02-19 07:02:41,31,,,,,,,,,
211332,2018-08-09 11:45:30,,,1,,,,,,,
211350,2019-03-06 23:30:45,,,1,,,,,,,
211366,2019-03-04 05:36:49,,,1,,,,,,,
211407,2019-03-12 05:33:53,31,,,,,,,,,
211431,2018-11-03 04:43:42,,,1,,,,,,,
211474,2019-03-18 13:33:36,22,1,58,,,,,,,8
211482,2019-03-13 23:47:54,,,,,,,,,,
211487,2019-02-17 05:36:40,,,1,,,,,,,
211552,2019-02-19 05:35:38,,,1,,,,,,,
211566,2018-10-10 04:35:13,,,1,,,,,,,
211604,2019-02-18 05:35:05,,,1,,,,,,,
211612,2019-03-12 05:37:46,,,,,,,,,,
211621,2019-02-24 18:03:52,,,1,,,,,,,
211643,2019-02-27 10:52:05,,,,,,,,,,
211673,2018-06-21 16:30:30,31,,,,,,,,,
211695,2019-03-11 14:52:36,,,,,,,,,,
211712,2018-06-30 07:13:35,,,1,,,,,,,
211718,2019-03-12 19:52:19,,,1,,,,,,,
211730,2018-08-07 15:32:21,,,1,,,,,,,
211843,2018-10-09 15:51:44,,,1,,,,,,,
211852,2019-02-21 19:48:23,15,,18,,,,,,1,1
211895,2019-03-02 05:36:11,34,,1,2,,,,,,
211924,2018-12-19 05:08:01,31,,,,,,,,,
211929,2019-03-19 17:00:57,982,,60,,,1,,,2,2
211948,2019-02-18 05:35:27,,,1,,,,,,,
211959,2019-03-12 15:23:52,5,,,,1,,,,,
211973,2019-01-15 11:56:29,,,,,,,,,,
211974,2018-11-14 15:07:31,31,,,,,,,,,
211993,2019-02-18 21:41:36,31,,,,,,,,,
211996,2019-02-21 16:05:53,28,1,3,,,,,,,
212016,2019-02-25 16:04:22,8,1,16,,,,,,,
212027,2019-03-09 11:16:48,976,,1,,,,,,,25
212102,2019-02-20 07:03:03,31,,,,,,,,,
212126,2019-02-26 10:12:48,20,,,,,,,,,33
212141,2018-12-07 19:05:11,,,1,,,,,,,
212160,2018-10-27 04:45:12,,,1,,,,,,,
212162,2019-02-22 09:56:30,17,1,,,,,,,,35
212173,2017-04-14 21:38:14,19,1,,,,,,,,
212196,2019-03-05 11:42:01,,,1,,,,,,,
212213,2019-03-15 09:38:18,19,,,,,,,,,36
212220,2019-02-17 05:36:48,31,,,,,,,,,
212236,2019-02-27 07:03:11,,,1,,,,,,,
212238,2018-08-13 14:10:10,,,1,,,,,,,
212242,2019-02-28 11:52:09,,,1,,,,,,,
212266,2019-01-07 05:34:06,,,1,,,,,,,
212316,2019-02-21 05:35:45,,,1,,,,,,,
212381,2019-03-15 14:52:30,,,,,,,,,,
212496,2018-10-25 04:31:57,,,1,,,,,,,
212513,2018-10-09 15:32:00,,,1,,,,,,,
212530,2019-02-18 07:02:10,,,1,,,,,,,
212559,2018-10-31 18:31:34,31,,,,,,,,,
212560,2018-08-18 04:33:48,,,1,,,,,,,
212586,2018-12-19 05:10:39,31,,,,,,,,,
212594,2019-02-21 05:36:05,,,1,,,,,,,
212683,2019-02-25 10:16:06,36,,2,,,,,,,
212706,2019-02-22 05:34:44,31,,,,,,,,,
212757,2019-03-11 19:12:19,31,,,,,,,,,
212812,2019-03-05 17:21:51,,,,,,,,,,
212818,2019-03-18 16:26:59,26,,26,,,,,,,415
212829,2019-03-02 05:35:33,,,1,,,,,,,
212881,2019-03-15 11:28:52,,,,,,,,,,
212887,2019-03-12 05:38:05,,,1,,,,,,,
212902,2019-03-02 12:32:07,,,1,,,,,,,
212923,2018-08-09 11:40:04,,,1,,,,,,,
212958,2019-02-28 21:01:56,,,,,,,,,,
212967,2019-03-11 15:11:08,12,,1,,,,,,,
212989,2019-03-10 16:52:36,,,,,,,,,,
213093,2019-02-08 23:01:34,31,,,,,,,,,
213097,2019-01-18 18:22:49,,,64,,,,,,,
213141,2019-02-19 18:01:50,,,1,,,,,,,
213216,2018-12-19 14:42:45,31,,,,,,,,,
213298,2019-03-14 05:38:05,31,,,,,,,,,
213313,2019-02-26 07:02:58,31,,,,,,,,,
213327,2019-03-08 05:43:25,38,,,,,,,,,
213328,2019-03-01 17:12:36,11,,1,,,,,,,3
213343,2018-11-01 04:40:02,31,,,,,,,,,
213361,2019-03-05 17:52:37,,,1,,,,,,,
213370,2018-08-24 14:02:46,,,1,,,,,,,
213404,2018-08-09 11:40:10,,,1,,,,,,,
213458,2019-03-12 11:22:40,,,1,,,,,,,
213463,2019-03-14 05:42:00,31,,,,,,,,,
213508,2018-10-17 11:32:07,,,1,,,,,,,
213519,2019-03-07 05:40:09,,,1,,,,,,,
213563,2019-03-19 10:45:37,22,1,94,,,,,,,
213579,2019-02-25 13:51:05,19,1,4,,,,,,,
213605,2018-11-04 04:31:29,,,1,,,,,,,
213614,2019-03-13 05:38:19,,,1,,,,,,,
213616,2019-02-27 10:52:28,,,1,,,,,,,
213620,2019-03-18 17:52:14,,,,,,,,,,
213676,2019-03-05 18:52:11,,,1,,,,,,,
213706,2018-10-02 23:21:52,,,1,,,,,,,
213751,2019-02-24 07:02:38,,,1,,,,,,,
213759,2019-03-11 07:04:23,,,1,,,,,,,
213837,2018-12-29 07:03:45,31,,,,,,,,,
213866,2019-02-17 07:03:17,31,,,,,,,,,
213881,2019-02-13 05:37:49,31,,,,,,,,,
213971,2019-02-19 19:21:38,,,1,,,,,,,
213999,2019-02-25 05:43:28,,,,,,,,,,
214004,2019-03-07 15:41:33,17,1,1,,,,,,,
214006,2019-02-28 16:07:46,16,1,93,3,,,,,,
214120,2019-03-13 10:58:40,980,,1,,,,,,,11
214173,2019-03-13 14:21:35,29,,1,,3,,,,2,45
214186,2019-03-09 23:52:37,,,1,,,,,,,
214196,2018-09-29 14:02:20,,,,,,,,,,
214199,2018-12-20 11:16:26,31,,,,,,,,,
214300,2018-11-01 04:41:54,31,,,,,,,,,
214302,2019-02-26 16:31:25,51,,90,,,,,,,
214328,2019-03-06 20:02:15,,,,,,,,,,
214330,2018-08-22 12:07:05,,,1,,,,,,,
214354,2018-08-10 04:30:45,,,1,,,,,,,
214382,2018-10-31 04:39:13,,,1,,,,,,,
214461,2018-11-03 04:35:26,,,1,,,,,,,
214493,2019-01-14 05:37:38,34,,1,2,,,,,,
214498,2018-12-19 05:01:58,31,,,,,,,,,
214523,2018-08-07 15:30:03,,,1,,,,,,,
214559,2019-02-22 05:36:46,,,1,,,,,,,
214582,2019-01-19 07:03:44,31,,,,,,,,,
214629,2019-02-17 13:54:08,31,,,,,,,,,
214690,2018-11-04 04:44:20,31,,,,,,,,,
214722,2019-03-15 10:32:48,,,1,,,,,,,
214736,2019-03-18 16:32:07,982,,30,,,,,,2,2
214772,2019-02-13 17:42:02,34,,1,2,,,,,,
214805,2019-02-19 05:35:37,,,1,,,,,,,
214812,2018-10-18 09:43:01,34,,1,2,,,,,,
214851,2019-03-09 17:02:23,,,1,,,,,,,
214864,2019-01-22 19:57:52,22,,28,,,,,,,
214889,2018-01-08 01:32:39,,,1,,,,,,,
214901,2018-11-22 10:15:30,27,,1576,,,,,,,12
214949,2019-02-21 05:36:00,31,,,,,,,,,
214990,2019-03-09 09:36:09,11,,,,,,,,,36
215011,2018-12-19 04:51:34,31,,,,,,,,,
215012,2019-03-08 16:44:25,51,,176,,,,,,,
215032,2019-03-01 10:44:55,974,,2,,,,,,,
215042,2019-01-04 20:01:38,31,,,,,,,,,
215086,2019-01-11 05:35:22,,,1,,,,,,,
215127,2019-02-21 16:45:24,,,,,,,,,,
215174,2019-03-11 11:42:56,35,,2,,,,,,,29
215206,2019-03-14 11:29:02,13,,,,4,,,,,26
215231,2019-02-28 05:33:46,,,1,,,,,,,
215271,2019-02-28 05:32:35,,,1,,,,,,,
215296,2017-10-24 14:12:25,27,,,,3,,,,,
215343,2018-08-24 18:51:45,34,,1,2,,,,,,
215359,2019-03-03 11:44:15,31,,,,,,,,,
215383,2018-12-27 05:50:05,31,,,,,,,,,
215408,2018-08-10 18:20:22,,,1,,,,,,,
215422,2019-03-15 11:10:09,13,,1,,,,,,2,
215455,2019-01-03 11:30:06,,,1,,,,,,,
215460,2019-01-14 10:03:01,42,,3,,,,,,,44
215570,2019-02-19 09:56:50,,,354,,,,,,3,18
215711,2018-11-01 12:30:23,,,1,,,,,,,
215727,2019-03-06 17:52:26,,,1,,,,,,,
215744,2019-03-19 18:52:11,,,1,,,,,,,
215767,2019-03-14 14:27:28,39,,28,,,,,,,
215791,2019-03-04 05:36:58,,,1,,,,,,,
215800,2018-08-10 04:39:28,,,1,,,,,,,
215807,2019-02-14 11:30:18,,,84,,,,,,,
215835,2019-02-22 18:18:27,23,,54,,,,,,3,3
215861,2019-01-03 12:11:34,31,,,,,,,,,
215910,2019-03-04 11:52:03,34,,1,2,,,,,,
215928,2019-03-09 10:12:29,,,1,,,,,,,
215955,2018-01-02 13:06:11,38,,,,,,,,,
215963,2019-03-19 18:52:11,,,1,,,,,,,
215985,2018-12-23 16:58:03,,,60,,,,,,,
215990,2019-03-18 14:53:25,10,,,,4,,,,2,10
215999,2018-10-09 17:51:44,,,1,,,,,,,
216003,2019-03-04 14:36:31,32,,1,,,,,,,
216011,2019-03-09 09:32:50,,,1,,,,,,,
216023,2019-03-07 16:52:28,,,,,,,,,,
216032,2018-01-02 12:14:02,38,,,,,,,,,
216037,2018-11-15 04:30:29,,,1,,,,,,,
216109,2018-12-19 04:53:07,31,,,,,,,,,
216112,2019-03-04 05:35:37,,,1,,,,,,,
216115,2019-01-23 11:54:07,32,,56,,,,,,,
216138,2019-03-10 09:33:06,,,1,,,,,,,
216226,2019-03-16 17:25:52,976,,1,,,,,,,
216236,2018-08-09 11:45:12,,,1,,,,,,,
216301,2017-09-26 08:40:13,22,,,,,,,,,
216321,2019-01-21 16:30:15,32,,56,,,,,,,6
216342,2018-12-24 13:42:47,,,1,,,,,,,
216353,2018-11-01 04:39:46,31,,,,,,,,,
216372,2019-03-15 10:38:38,29,,1,,3,,,,2,15
216374,2018-12-27 12:22:52,,,1,,,,,,,
216388,2018-08-10 14:21:35,38,,,,,,,,,
216410,2019-02-17 05:34:17,,,1,,,,,,,
216445,2019-03-18 13:02:32,31,,,,,,,,,
216455,2018-11-01 16:21:54,31,,,,,,,,,
216467,2019-03-04 16:31:53,20,1,25,,,,,,2,23
216483,2019-02-26 18:52:03,,,,,,,,,,
216488,2019-03-08 05:41:01,34,,1,2,,,,,,
216526,2019-01-09 14:44:23,32,,28,,,,,,,8
216527,2019-03-04 05:32:20,,,1,,,,,,,
216559,2019-03-08 15:04:25,31,,,,,,,,,
216560,2019-02-20 20:19:42,977,,26,,,,,,,
216561,2019-03-18 15:12:06,22,,28,,,,,,2,8
216562,2018-08-22 12:01:59,,,1,,,,,,,
216595,2018-12-19 04:42:45,31,,,,,,,,,
216627,2019-01-22 19:11:45,,,,,,,,,,
216645,2019-02-26 15:11:39,9,1,6,,,,,,,
216687,2019-03-13 05:41:42,31,,,,,,,,,
216712,2018-08-09 11:41:55,,,1,,,,,,,
216713,2019-02-22 05:36:36,31,,,,,,,,,
216803,2019-02-26 05:35:19,31,,,,,,,,,
216804,2019-02-10 14:52:07,31,,,,,,,,,
216845,2019-03-11 15:19:54,12,,1,,,,,,,
216854,2019-03-02 05:38:00,34,,1,2,,,,,,
216871,2019-02-24 05:35:14,,,1,,,,,,,
216916,2018-12-25 10:28:06,5,,2,,,,,,,6
216939,2019-03-05 12:02:15,38,,,,,,,,,
216947,2019-03-06 20:02:25,,,,,,,,,,
216948,2018-08-14 15:22:14,,,1,,,,,,,
216955,2018-11-03 04:32:11,,,1,,,,,,,
216969,2016-03-10 14:35:34,19,,,,,,,,,
216991,2018-11-14 04:31:05,31,,,,,,,,,
216999,2019-02-28 12:04:34,,,394,,,,,,,
217014,2018-01-04 01:21:18,,,1,,,,,,,
217019,2019-03-05 22:02:07,31,,,,,,,,,
217021,2019-03-05 12:52:36,,,1,,,,,,,
217055,2018-12-20 07:01:20,31,,,,,,,,,
217076,2019-03-14 05:37:49,31,,,,,,,,,
217088,2019-02-12 16:22:14,15,,18,,,,,,1,1
217113,2018-11-20 19:53:33,,,1,,,,,,,
217160,2019-01-31 12:05:57,32,1,2,,,,,,,6
217208,2019-03-06 15:02:29,,,,,,,,,,
217220,2018-12-19 04:42:15,31,,,,,,,,,
217273,2019-03-11 22:48:46,,,,,,,,,,
217281,2019-03-06 10:54:04,,,,,,,,,,
217367,2019-02-18 07:03:07,31,,,,,,,,,
217370,2018-10-09 18:42:14,,,1,,,,,,,
217388,2018-12-20 04:54:29,31,,,,,,,,,
217398,2019-02-18 05:35:14,34,,1,2,,,,,,
217412,2019-03-01 10:32:41,,,1,,,,,,,
217429,2019-02-11 14:39:03,29,1,,,,,,,,29
217462,2019-02-16 15:32:51,,,376,,,,,,,
217475,2019-03-05 11:22:26,,,,,,,,,,
217529,2019-02-26 18:51:49,,,,,,,,,,
217536,2019-03-14 15:52:20,,,1,,,,,,,
217546,2018-12-19 05:09:43,31,,,,,,,,,
217562,2019-03-04 14:27:08,25,,150,,4,,,,,21
217589,2019-03-14 19:30:37,18,,54,,,,,,,38
217602,2019-03-14 20:51:40,8,,,2,,,,,2,
217617,2018-12-19 04:44:56,,,1,,,,,,,
217635,2018-10-09 17:21:52,31,,,,,,,,,
217663,2019-02-28 07:03:22,,,,,,,,,,
217677,2019-03-19 14:52:32,,,1,,,,,,,
217720,2019-02-26 05:46:26,31,,,,,,,,,
217759,2019-03-07 23:02:16,,,,,,,,,,
217760,2019-03-06 18:52:32,,,,,,,,,,
217774,2019-03-05 17:52:19,,,1,,,,,,,
217782,2019-03-01 09:42:12,,,1,,,,,,,
217786,2018-11-17 07:00:14,,,1,,,,,,,
217809,2019-03-02 05:35:41,,,1,,,,,,,
217811,2019-02-22 05:35:55,,,1,,,,,,,
217823,2019-01-18 10:05:31,,,1,,,,,,,
217883,2019-02-20 23:02:03,4,1,28,,1,,,,3,30
217947,2018-06-21 15:23:11,31,,,,,,,,,
217972,2018-11-17 04:30:32,,,1,,,,,,,
218064,2019-03-16 07:53:13,,,1,,,,,,,
218080,2018-12-20 14:30:26,31,,,,,,,,,
218107,2018-07-18 09:53:30,32,,5,,,,,,3,
218110,2019-02-24 05:44:21,31,,,,,,,,,
218120,2019-02-24 07:02:47,,,1,,,,,,,
218126,2019-01-09 22:17:16,,,60,,,,,,,
218168,2018-06-30 08:20:43,,,1,,,,,,,
218197,2019-03-11 11:52:44,,,,,,,,,,
218203,2018-06-30 04:34:47,,,1,,,,,,,
218217,2019-03-17 17:06:22,,,1,,,,,,,36
218241,2018-12-24 14:42:10,,,1,,,,,,,
218244,2018-03-01 17:59:52,32,,1,,,,,,,
218268,2017-12-26 13:16:39,31,,,,,,,,,
218271,2019-03-13 09:42:40,34,,1,2,,,,,,
218312,2019-01-24 23:21:55,,,1,,,,,,,
218318,2018-11-03 04:47:04,31,,,,,,,,,
218334,2019-02-18 13:51:39,,,,,,,,,,
218351,2019-02-22 05:37:20,31,,,,,,,,,
218365,2018-08-13 04:37:51,,,1,,,,,,,
218394,2018-01-03 12:20:53,,,1,,,,,,,
218413,2018-06-22 10:20:35,31,,,,,,,,,
218416,2019-02-21 05:36:02,34,,1,2,,,,,,
218464,2018-12-19 05:09:08,31,,,,,,,,,
218471,2018-01-05 01:29:51,38,,,,,,,,,
218481,2018-12-20 07:04:17,,,1,,,,,,,
218493,2018-11-16 16:50:16,,,1,,,,,,,
218515,2019-02-25 18:50:51,22,,50,,,,,,,1
218526,2019-03-17 05:37:58,34,,1,2,,,,,,
218619,2018-11-28 04:30:25,31,,,,,,,,,
218679,2018-12-04 04:30:55,,,1,,,,,,,
218741,2019-03-07 05:34:33,,,,,,,,,,
218773,2019-01-10 10:51:46,31,,,,,,,,,
218791,2019-02-18 14:07:27,51,,126,,,,,,,
218840,2019-03-14 18:52:33,,,,,,,,,,
218871,2019-03-05 16:48:07,976,,12,,,,,,,
218880,2019-03-02 22:31:43,31,,,,,,,,,
218895,2019-01-11 05:34:52,,,1,,,,,,,
218928,2018-10-31 18:22:00,31,,,,,,,,,
218979,2019-02-26 09:32:36,,,1,,,,,,,
218988,2018-10-16 04:41:13,31,,,,,,,,,
219007,2018-12-21 16:03:21,,,1,,,,,,,
219102,2017-10-27 10:21:03,7,1,,,,,,,,
219118,2019-02-22 07:03:56,,,1,,,,,,,
219155,2018-11-01 04:43:23,31,,,,,,,,,
219181,2018-08-08 04:38:34,,,1,,,,,,,
219208,2019-02-22 21:42:24,,,1,,,,,,,
219270,2019-03-16 22:02:48,,,,,,,,,,
219272,2019-02-21 05:36:18,,,1,,,,,,,
219324,2019-02-23 05:37:58,,,1,,,,,,,
219325,2019-02-16 17:04:19,31,,,,,,,,,
219327,2019-03-05 16:06:08,,,,,,,,,,
219355,2018-08-22 12:02:19,,,1,,,,,,,
219380,2019-02-12 23:51:40,,,1,,,,,,,
219398,2019-02-19 05:36:54,31,,,,,,,,,
219420,2018-12-20 13:12:57,31,,,,,,,,,
219481,2018-12-20 04:57:38,31,,,,,,,,,
219486,2019-02-18 12:03:15,960,1,68,,,,,,,16
219528,2018-11-15 04:31:12,,,1,,,,,,,
219540,2019-03-15 15:52:31,,,,,,,,,,
219563,2018-08-22 12:01:13,,,1,,,,,,,
219568,2018-12-19 05:02:51,31,,,,,,,,,
219581,2019-03-12 05:37:59,,,,,,,,,,
219593,2019-02-22 07:03:47,31,,,,,,,,,
219696,2019-03-15 17:42:27,,,1,,,,,,,
219714,2019-03-06 13:52:47,,,1,,,,,,,
219828,2019-03-18 14:42:30,31,,,,,,,,,
219871,2018-01-31 00:43:09,,,,,,,,,,
219878,2018-11-08 12:52:37,31,,,,,,,,,
219907,2019-02-20 18:51:45,,,1,,,,,,,
219957,2018-12-24 04:37:14,31,,,,,,,,,
219987,2019-03-01 16:30:41,37,1,361,,,,,,3,
219989,2018-06-22 09:50:44,31,,,,,,,,,
219991,2018-10-09 16:52:01,,,1,,,,,,,
220021,2019-02-20 11:25:25,25,,2,,,,,,,15
220029,2018-12-12 11:34:32,35,,1,,4,,,,,
220095,2019-02-16 11:04:18,31,,,,,,,,,
220149,2019-02-21 05:36:33,,,1,,,,,,,
220153,2019-03-13 13:32:00,9,1,5,,,,,,,
220170,2019-03-11 05:38:32,38,,,,,,,,,
220176,2019-03-12 05:38:13,34,,1,2,,,,,,
220189,2016-08-24 00:52:01,24,,,,,,,,,
220241,2019-02-25 05:36:31,31,,,,,,,,,
220309,2019-03-15 16:03:12,44,,32,,,,,,3,1
220356,2019-03-14 12:52:37,,,1,,,,,,,
220361,2019-02-19 11:52:39,,,1,,,,,,,
220368,2019-03-05 18:44:06,16,1,1,,,,,,,
220403,2019-03-05 18:52:13,,,,,,,,,,
220423,2017-12-19 12:00:28,19,,,,,,,,,
220434,2018-11-01 12:30:16,,,1,,,,,,,
220445,2018-11-08 10:50:26,,,1,,,,,,,
220450,2019-02-27 05:35:27,,,1,,,,,,,
220454,2019-03-15 14:51:20,41,,30,,,,,1,2,
220456,2019-02-18 15:02:06,31,,,,,,,,,
220486,2019-03-02 14:22:04,31,,,,,,,,,
220494,2019-02-27 11:30:28,,,,,,,,,,
220646,2019-02-28 12:51:58,,,,,,,,,,
220676,2018-12-19 04:55:14,31,,,,,,,,,
220684,2019-02-25 05:41:12,38,,,,,,,,,
220870,2019-02-17 07:03:23,,,1,,,,,,,
220889,2019-02-26 14:21:00,,,128,,,,,,,
220909,2019-02-27 05:35:56,,,1,,,,,,,
220961,2019-02-28 05:36:52,,,1,,,,,,,
221051,2019-03-18 13:40:04,28,1,58,,,,,,,
221052,2019-03-01 22:51:44,,,1,,,,,,,
221098,2019-03-03 05:36:30,,,1,,,,,,,
221136,2019-03-19 13:27:33,24,1,18,,,,,,,5
221156,2018-11-04 14:12:01,31,,,,,,,,,
221163,2019-02-23 07:03:42,34,,1,2,,,,,,
221174,2019-02-28 05:35:44,31,,,,,,,,,
221194,2019-03-04 05:35:24,,,1,,,,,,,
221246,2019-03-01 10:42:17,31,,,,,,,,,
221254,2019-03-13 05:38:35,,,1,,,,,,,
221262,2019-03-10 05:39:02,,,1,,,,,,,
221278,2019-02-23 05:38:00,31,,,,,,,,,
221299,2019-03-09 08:01:25,31,,,,,,,,,
221344,2017-07-13 16:26:49,19,1,,,,,,,,
221360,2018-11-16 15:02:18,31,,,,,,,,,
221380,2019-02-20 13:33:54,,,1,,,,,,,
221384,2018-12-19 05:06:25,31,,,,,,,,,
221397,2019-03-11 13:52:29,,,1,,,,,,,
221405,2019-02-25 09:06:50,2,1,6,4,,,,,,
221434,2019-02-17 07:03:17,31,,,,,,,,,
221445,2019-03-07 10:53:07,,,1,,,,,,,
221448,2018-10-12 04:37:18,,,1,,,,,,,
221460,2018-11-03 04:30:42,31,,,,,,,,,
221469,2018-12-20 04:59:40,31,,,,,,,,,
221486,2018-11-01 04:39:08,31,,,,,,,,,
221499,2019-03-07 14:52:11,,,,,,,,,,
221526,2019-03-07 12:52:38,,,,,,,,,,
221527,2019-03-14 10:24:36,,,,,,,,,,
221545,2019-03-18 05:37:21,31,,,,,,,,,
221569,2018-11-30 15:50:11,31,,,,,,,,,
221624,2019-03-14 15:16:41,12,,30,,4,1,,,,16
221677,2019-03-07 19:52:10,,,1,,,,,,,
